Year,State,STATEA,County,COUNTYA,AREANAME,BlackPop,Population
1960,Georgia,130,Forsyth,1170,Forsyth,4,Under 500
1960,Georgia,130,Franklin,1190,Franklin,1536,"1,500 to 3,500"
1960,Georgia,130,Fulton,1210,Fulton,193403,"100,000 to 400,000"
1960,Georgia,130,Gilmer,1230,Gilmer,9,Under 500
1960,Georgia,130,Glascock,1250,Glascock,763,"500 to 1,500"
1960,Georgia,130,Glynn,1270,Glynn,11648,"10,000 to 25,000"
1960,Georgia,130,Gordon,1290,Gordon,1209,"500 to 1,500"
1960,Georgia,130,Grady,1310,Grady,6662,"3,500 to 10,000"
1960,Georgia,130,Greene,1330,Greene,5878,"3,500 to 10,000"
1960,Georgia,130,Gwinnett,1350,Gwinnett,3506,"3,500 to 10,000"
1960,Georgia,130,Habersham,1370,Habersham,917,"500 to 1,500"
1960,Georgia,130,Hall,1390,Hall,5391,"3,500 to 10,000"
1960,Georgia,130,Hancock,1410,Hancock,7461,"3,500 to 10,000"
1960,Georgia,130,Haralson,1430,Haralson,1200,"500 to 1,500"
1960,Georgia,130,Harris,1450,Harris,6108,"3,500 to 10,000"
1960,Georgia,130,Hart,1470,Hart,3727,"3,500 to 10,000"
1960,Georgia,130,Heard,1490,Heard,1226,"500 to 1,500"
1960,Georgia,130,Henry,1510,Henry,7506,"3,500 to 10,000"
1960,Georgia,130,Houston,1530,Houston,8815,"3,500 to 10,000"
1960,Georgia,130,Irwin,1550,Irwin,3435,"1,500 to 3,500"
1960,Georgia,130,Jackson,1570,Jackson,2372,"1,500 to 3,500"
1960,Georgia,130,Jasper,1590,Jasper,3303,"1,500 to 3,500"
1960,Georgia,130,Jeff Davis,1610,Jeff Davis,1829,"1,500 to 3,500"
1960,Georgia,130,Jefferson,1630,Jefferson,9882,"3,500 to 10,000"
1960,Georgia,130,Jenkins,1650,Jenkins,4545,"3,500 to 10,000"
1960,Georgia,130,Johnson,1670,Johnson,2675,"1,500 to 3,500"
1960,Georgia,130,Jones,1690,Jones,4257,"3,500 to 10,000"
1960,Georgia,130,Lamar,1710,Lamar,4049,"3,500 to 10,000"
1960,Georgia,130,Lanier,1730,Lanier,1545,"1,500 to 3,500"
1960,Georgia,130,Laurens,1750,Laurens,12030,"10,000 to 25,000"
1960,Georgia,130,Lee,1770,Lee,3890,"3,500 to 10,000"
1960,Georgia,130,Liberty,1790,Liberty,6139,"3,500 to 10,000"
1960,Georgia,130,Lincoln,1810,Lincoln,2894,"1,500 to 3,500"
1960,Georgia,130,Long,1830,Long,1278,"500 to 1,500"
1960,Georgia,130,Lowndes,1850,Lowndes,15975,"10,000 to 25,000"
1960,Georgia,130,Lumpkin,1870,Lumpkin,127,Under 500
1960,Georgia,130,McDuffie,1890,Mcduffie,5352,"3,500 to 10,000"
1960,Georgia,130,McIntosh,1910,Mcintosh,3690,"3,500 to 10,000"
1960,Georgia,130,Macon,1930,Macon,8299,"3,500 to 10,000"
1960,Georgia,130,Madison,1950,Madison,2089,"1,500 to 3,500"
1960,Georgia,130,Marion,1970,Marion,3291,"1,500 to 3,500"
1960,Georgia,130,Meriwether,1990,Meriwether,9836,"3,500 to 10,000"
1960,Georgia,130,Miller,2010,Miller,2032,"1,500 to 3,500"
1960,Georgia,130,Mitchell,2050,Mitchell,10021,"10,000 to 25,000"
1960,Georgia,130,Monroe,2070,Monroe,5080,"3,500 to 10,000"
1960,Georgia,130,Montgomery,2090,Montgomery,2550,"1,500 to 3,500"
1960,Georgia,130,Morgan,2110,Morgan,4920,"3,500 to 10,000"
1960,Georgia,130,Murray,2130,Murray,85,Under 500
1960,Georgia,130,Muscogee,2150,Muscogee,38455,"25,000 to 100,000"
1960,Georgia,130,Newton,2170,Newton,7257,"3,500 to 10,000"
1960,Georgia,130,Oconee,2190,Oconee,1396,"500 to 1,500"
1960,Georgia,130,Oglethorpe,2210,Oglethorpe,3556,"3,500 to 10,000"
1960,Georgia,130,Paulding,2230,Paulding,1204,"500 to 1,500"
1960,Georgia,130,Peach,2250,Peach,8130,"3,500 to 10,000"
1960,Georgia,130,Pickens,2270,Pickens,389,Under 500
1960,Georgia,130,Pierce,2290,Pierce,2138,"1,500 to 3,500"
1960,Georgia,130,Pike,2310,Pike,3201,"1,500 to 3,500"
1960,Georgia,130,Polk,2330,Polk,4455,"3,500 to 10,000"
1960,Georgia,130,Pulaski,2350,Pulaski,3560,"3,500 to 10,000"
1960,Georgia,130,Putnam,2370,Putnam,4214,"3,500 to 10,000"
1960,Georgia,130,Quitman,2390,Quitman,1560,"1,500 to 3,500"
1960,Georgia,130,Rabun,2410,Rabun,60,Under 500
1960,Georgia,130,Randolph,2430,Randolph,6887,"3,500 to 10,000"
1960,Georgia,130,Richmond,2450,Richmond,43118,"25,000 to 100,000"
1960,Georgia,130,Rockdale,2470,Rockdale,2889,"1,500 to 3,500"
1960,Georgia,130,Schley,2490,Schley,1839,"1,500 to 3,500"
1960,Georgia,130,Screven,2510,Screven,7832,"3,500 to 10,000"
1960,Georgia,130,Seminole,2530,Seminole,2613,"1,500 to 3,500"
1960,Georgia,130,Spalding,2550,Spalding,9977,"3,500 to 10,000"
1960,Georgia,130,Stephens,2570,Stephens,2567,"1,500 to 3,500"
1960,Georgia,130,Stewart,2590,Stewart,5208,"3,500 to 10,000"
1960,Georgia,130,Sumter,2610,Sumter,13026,"10,000 to 25,000"
1960,Georgia,130,Talbot,2630,Talbot,4975,"3,500 to 10,000"
1960,Georgia,130,Taliaferro,2650,Taliaferro,2097,"1,500 to 3,500"
1960,Georgia,130,Tattnall,2670,Tattnall,5034,"3,500 to 10,000"
1960,Georgia,130,Taylor,2690,Taylor,4013,"3,500 to 10,000"
1960,Georgia,130,Telfair,2710,Telfair,4011,"3,500 to 10,000"
1960,Georgia,130,Terrell,2730,Terrell,8209,"3,500 to 10,000"
1960,Georgia,130,Thomas,2750,Thomas,14202,"10,000 to 25,000"
1960,Georgia,130,Tift,2770,Tift,7007,"3,500 to 10,000"
1960,Georgia,130,Toombs,2790,Toombs,4735,"3,500 to 10,000"
1960,Georgia,130,Towns,2810,Towns,1,Under 500
1960,Georgia,130,Treutlen,2830,Treutlen,1943,"1,500 to 3,500"
1960,Georgia,130,Troup,2850,Troup,15771,"10,000 to 25,000"
1960,Georgia,130,Turner,2870,Turner,3116,"1,500 to 3,500"
1960,Georgia,130,Twiggs,2890,Twiggs,4771,"3,500 to 10,000"
1960,Georgia,130,Union,2910,Union,1,Under 500
1960,Georgia,130,Upson,2930,Upson,6683,"3,500 to 10,000"
1960,Georgia,130,Walker,2950,Walker,2435,"1,500 to 3,500"
1960,Georgia,130,Walton,2970,Walton,6137,"3,500 to 10,000"
1960,Georgia,130,Ware,2990,Ware,8481,"3,500 to 10,000"
1960,Georgia,130,Warren,3010,Warren,4609,"3,500 to 10,000"
1960,Georgia,130,Washington,3030,Washington,10801,"10,000 to 25,000"
1960,Georgia,130,Wayne,3050,Wayne,3807,"3,500 to 10,000"
1960,Georgia,130,Webster,3070,Webster,2075,"1,500 to 3,500"
1960,Georgia,130,Wheeler,3090,Wheeler,1735,"1,500 to 3,500"
1960,Georgia,130,White,3110,White,301,Under 500
1960,Georgia,130,Whitfield,3130,Whitfield,1917,"1,500 to 3,500"
1960,Georgia,130,Wilcox,3150,Wilcox,2641,"1,500 to 3,500"
1960,Georgia,130,Wilkes,3170,Wilkes,5619,"3,500 to 10,000"
1960,Georgia,130,Wilkinson,3190,Wilkinson,4460,"3,500 to 10,000"
1960,Georgia,130,Worth,3210,Worth,8040,"3,500 to 10,000"
1970,Georgia,13,Appling,1,Appling,2660,"1,500 to 3,500"
1970,Georgia,13,Atkinson,3,Atkinson,1857,"1,500 to 3,500"
1970,Georgia,13,Bacon,5,Bacon,1093,"500 to 1,500"
1970,Georgia,13,Baker,7,Baker,2007,"1,500 to 3,500"
1970,Georgia,13,Baldwin,9,Baldwin,12976,"10,000 to 25,000"
1970,Georgia,13,Banks,11,Banks,453,Under 500
1970,Georgia,13,Barrow,13,Barrow,2926,"1,500 to 3,500"
1970,Georgia,13,Bartow,15,Bartow,4376,"3,500 to 10,000"
1970,Georgia,13,Ben Hill,17,Ben Hill,4091,"3,500 to 10,000"
1970,Georgia,13,Berrien,19,Berrien,1575,"1,500 to 3,500"
1970,Georgia,13,Bibb,21,Bibb,48911,"25,000 to 100,000"
1970,Georgia,13,Bleckley,23,Bleckley,2295,"1,500 to 3,500"
1970,Georgia,13,Brantley,25,Brantley,595,"500 to 1,500"
1970,Georgia,13,Brooks,27,Brooks,6361,"3,500 to 10,000"
1970,Georgia,13,Bryan,29,Bryan,1927,"1,500 to 3,500"
1970,Georgia,13,Bulloch,31,Bulloch,11337,"10,000 to 25,000"
1970,Georgia,13,Burke,33,Burke,11001,"10,000 to 25,000"
1970,Georgia,13,Butts,35,Butts,4547,"3,500 to 10,000"
1970,Georgia,13,Calhoun,37,Calhoun,4059,"3,500 to 10,000"
1970,Georgia,13,Camden,39,Camden,4357,"3,500 to 10,000"
1970,Georgia,13,Candler,43,Candler,2159,"1,500 to 3,500"
1970,Georgia,13,Carroll,45,Carroll,7531,"3,500 to 10,000"
1970,Georgia,13,Catoosa,47,Catoosa,476,Under 500
1970,Georgia,13,Charlton,49,Charlton,1924,"1,500 to 3,500"
1970,Georgia,13,Chatham,51,Chatham,63522,"25,000 to 100,000"
1970,Georgia,13,Chattahoochee,53,Chattahoochee,4351,"3,500 to 10,000"
1970,Georgia,13,Chattooga,55,Chattooga,2052,"1,500 to 3,500"
1970,Georgia,13,Cherokee,57,Cherokee,1344,"500 to 1,500"
1970,Georgia,13,Clarke,59,Clarke,12727,"10,000 to 25,000"
1970,Georgia,13,Clay,61,Clay,2248,"1,500 to 3,500"
1970,Georgia,13,Clayton,63,Clayton,4476,"3,500 to 10,000"
1970,Georgia,13,Clinch,65,Clinch,2005,"1,500 to 3,500"
1970,Georgia,13,Cobb,67,Cobb,8180,"3,500 to 10,000"
1970,Georgia,13,Coffee,69,Coffee,5880,"3,500 to 10,000"
1970,Georgia,13,Colquitt,71,Colquitt,7526,"3,500 to 10,000"
1970,Georgia,13,Columbia,73,Columbia,4864,"3,500 to 10,000"
1970,Georgia,13,Cook,75,Cook,3790,"3,500 to 10,000"
1970,Georgia,13,Coweta,77,Coweta,10295,"10,000 to 25,000"
1970,Georgia,13,Crawford,79,Crawford,3013,"1,500 to 3,500"
1970,Georgia,13,Crisp,81,Crisp,7312,"3,500 to 10,000"
1970,Georgia,13,Dade,83,Dade,304,Under 500
1970,Georgia,13,Dawson,85,Dawson,0,Under 500
1970,Georgia,13,Decatur,87,Decatur,9334,"3,500 to 10,000"
1970,Georgia,13,DeKalb,89,De Kalb,56863,"25,000 to 100,000"
1970,Georgia,13,Dodge,91,Dodge,3957,"3,500 to 10,000"
1970,Georgia,13,Dooly,93,Dooly,5215,"3,500 to 10,000"
1970,Georgia,13,Dougherty,95,Dougherty,30642,"25,000 to 100,000"
1970,Georgia,13,Douglas,97,Douglas,3163,"1,500 to 3,500"
1970,Georgia,13,Early,99,Early,6048,"3,500 to 10,000"
1970,Georgia,13,Echols,101,Echols,543,"500 to 1,500"
1970,Georgia,13,Effingham,103,Effingham,3416,"1,500 to 3,500"
1970,Georgia,13,Elbert,105,Elbert,5627,"3,500 to 10,000"
1970,Georgia,13,Emanuel,107,Emanuel,5478,"3,500 to 10,000"
1970,Georgia,13,Evans,109,Evans,2434,"1,500 to 3,500"
1970,Georgia,13,Fannin,111,Fannin,138,Under 500
1970,Georgia,13,Fayette,113,Fayette,1959,"1,500 to 3,500"
1970,Georgia,13,Floyd,115,Floyd,9697,"3,500 to 10,000"
1970,Georgia,13,Forsyth,117,Forsyth,159,Under 500
1970,Georgia,13,Franklin,119,Franklin,1552,"1,500 to 3,500"
1970,Georgia,13,Fulton,121,Fulton,237404,"100,000 to 400,000"
1970,Georgia,13,Gilmer,123,Gilmer,28,Under 500
1970,Georgia,13,Glascock,125,Glascock,556,"500 to 1,500"
1970,Georgia,13,Glynn,127,Glynn,12534,"10,000 to 25,000"
1970,Georgia,13,Gordon,129,Gordon,1402,"500 to 1,500"
1970,Georgia,13,Grady,131,Grady,6292,"3,500 to 10,000"
1970,Georgia,13,Greene,133,Greene,5264,"3,500 to 10,000"
1970,Georgia,13,Gwinnett,135,Gwinnett,3696,"3,500 to 10,000"
1970,Georgia,13,Habersham,137,Habersham,1213,"500 to 1,500"
1970,Georgia,13,Hall,139,Hall,6015,"3,500 to 10,000"
1970,Georgia,13,Hancock,141,Hancock,6607,"3,500 to 10,000"
1970,Georgia,13,Haralson,143,Haralson,1220,"500 to 1,500"
1970,Georgia,13,Harris,145,Harris,5188,"3,500 to 10,000"
1970,Georgia,13,Hart,147,Hart,3707,"3,500 to 10,000"
1970,Georgia,13,Heard,149,Heard,1265,"500 to 1,500"
1970,Georgia,13,Henry,151,Henry,7514,"3,500 to 10,000"
1970,Georgia,13,Houston,153,Houston,10603,"10,000 to 25,000"
1970,Georgia,13,Irwin,155,Irwin,2729,"1,500 to 3,500"
1970,Georgia,13,Jackson,157,Jackson,2707,"1,500 to 3,500"
1970,Georgia,13,Jasper,159,Jasper,2753,"1,500 to 3,500"
1970,Georgia,13,Jeff Davis,161,Jeff Davis,1761,"1,500 to 3,500"
1970,Georgia,13,Jefferson,163,Jefferson,9305,"3,500 to 10,000"
1970,Georgia,13,Jenkins,165,Jenkins,3671,"3,500 to 10,000"
1970,Georgia,13,Johnson,167,Johnson,2383,"1,500 to 3,500"
1970,Georgia,13,Jones,169,Jones,4708,"3,500 to 10,000"
1970,Georgia,13,Lamar,171,Lamar,4164,"3,500 to 10,000"
1970,Georgia,13,Lanier,173,Lanier,1505,"1,500 to 3,500"
1970,Georgia,13,Laurens,175,Laurens,11212,"10,000 to 25,000"
1970,Georgia,13,Lee,177,Lee,3068,"1,500 to 3,500"
1970,Georgia,13,Liberty,179,Liberty,6078,"3,500 to 10,000"
1970,Georgia,13,Lincoln,181,Lincoln,2715,"1,500 to 3,500"
1970,Georgia,13,Long,183,Long,1200,"500 to 1,500"
1970,Georgia,13,Lowndes,185,Lowndes,16085,"10,000 to 25,000"
1970,Georgia,13,Lumpkin,187,Lumpkin,199,Under 500
1970,Georgia,13,McDuffie,189,Mc Duffie,6334,"3,500 to 10,000"
1970,Georgia,13,McIntosh,191,Mc Intosh,3875,"3,500 to 10,000"
1970,Georgia,13,Macon,193,Macon,7850,"3,500 to 10,000"
1970,Georgia,13,Madison,195,Madison,1906,"1,500 to 3,500"
1970,Georgia,13,Marion,197,Marion,2646,"1,500 to 3,500"
1970,Georgia,13,Meriwether,199,Meriwether,9250,"3,500 to 10,000"
1970,Georgia,13,Miller,201,Miller,1872,"1,500 to 3,500"
1970,Georgia,13,Mitchell,205,Mitchell,9198,"3,500 to 10,000"
1970,Georgia,13,Monroe,207,Monroe,5091,"3,500 to 10,000"
1970,Georgia,13,Montgomery,209,Montgomery,2030,"1,500 to 3,500"
1970,Georgia,13,Morgan,211,Morgan,4465,"3,500 to 10,000"
1970,Georgia,13,Murray,213,Murray,155,Under 500
1970,Georgia,13,Muscogee,215,Muscogee,42981,"25,000 to 100,000"
1970,Georgia,13,Newton,217,Newton,8193,"3,500 to 10,000"
1970,Georgia,13,Oconee,219,Oconee,1267,"500 to 1,500"
1970,Georgia,13,Oglethorpe,221,Oglethorpe,2816,"1,500 to 3,500"
1970,Georgia,13,Paulding,223,Paulding,1372,"500 to 1,500"
1970,Georgia,13,Peach,225,Peach,9058,"3,500 to 10,000"
1970,Georgia,13,Pickens,227,Pickens,386,Under 500
1970,Georgia,13,Pierce,229,Pierce,1785,"1,500 to 3,500"
1970,Georgia,13,Pike,231,Pike,2956,"1,500 to 3,500"
1970,Georgia,13,Polk,233,Polk,4636,"3,500 to 10,000"
1970,Georgia,13,Pulaski,235,Pulaski,2943,"1,500 to 3,500"
1970,Georgia,13,Putnam,237,Putnam,4074,"3,500 to 10,000"
1970,Georgia,13,Quitman,239,Quitman,1311,"500 to 1,500"
1970,Georgia,13,Rabun,241,Rabun,121,Under 500
1970,Georgia,13,Randolph,243,Randolph,4853,"3,500 to 10,000"
1970,Georgia,13,Richmond,245,Richmond,48545,"25,000 to 100,000"
1970,Georgia,13,Rockdale,247,Rockdale,3255,"1,500 to 3,500"
1970,Georgia,13,Schley,249,Schley,1384,"500 to 1,500"
1970,Georgia,13,Screven,251,Screven,5800,"3,500 to 10,000"
1970,Georgia,13,Seminole,253,Seminole,2504,"1,500 to 3,500"
1970,Georgia,13,Spalding,255,Spalding,10544,"10,000 to 25,000"
1970,Georgia,13,Stephens,257,Stephens,2415,"1,500 to 3,500"
1970,Georgia,13,Stewart,259,Stewart,4220,"3,500 to 10,000"
1970,Georgia,13,Sumter,261,Sumter,11854,"10,000 to 25,000"
1970,Georgia,13,Talbot,263,Talbot,4481,"3,500 to 10,000"
1970,Georgia,13,Taliaferro,265,Taliaferro,1541,"1,500 to 3,500"
1970,Georgia,13,Tattnall,267,Tattnall,5149,"3,500 to 10,000"
1970,Georgia,13,Taylor,269,Taylor,3522,"3,500 to 10,000"
1970,Georgia,13,Telfair,271,Telfair,3952,"3,500 to 10,000"
1970,Georgia,13,Terrell,273,Terrell,6840,"3,500 to 10,000"
1970,Georgia,13,Thomas,275,Thomas,13651,"10,000 to 25,000"
1970,Georgia,13,Tift,277,Tift,7798,"3,500 to 10,000"
1970,Georgia,13,Toombs,279,Toombs,5148,"3,500 to 10,000"
1970,Georgia,13,Towns,281,Towns,0,Under 500
1970,Georgia,13,Treutlen,283,Treutlen,1885,"1,500 to 3,500"
1970,Georgia,13,Troup,285,Troup,14121,"10,000 to 25,000"
1970,Georgia,13,Turner,287,Turner,3133,"1,500 to 3,500"
1970,Georgia,13,Twiggs,289,Twiggs,4613,"3,500 to 10,000"
1970,Georgia,13,Union,291,Union,0,Under 500
1970,Georgia,13,Upson,293,Upson,6642,"3,500 to 10,000"
1970,Georgia,13,Walker,295,Walker,2511,"1,500 to 3,500"
1970,Georgia,13,Walton,297,Walton,6512,"3,500 to 10,000"
1970,Georgia,13,Ware,299,Ware,7574,"3,500 to 10,000"
1970,Georgia,13,Warren,301,Warren,3891,"3,500 to 10,000"
1970,Georgia,13,Washington,303,Washington,9368,"3,500 to 10,000"
1970,Georgia,13,Wayne,305,Wayne,3730,"3,500 to 10,000"
1970,Georgia,13,Webster,307,Webster,1379,"500 to 1,500"
1970,Georgia,13,Wheeler,309,Wheeler,1410,"500 to 1,500"
1970,Georgia,13,White,311,White,453,Under 500
1970,Georgia,13,Whitfield,313,Whitfield,2210,"1,500 to 3,500"
1970,Georgia,13,Wilcox,315,Wilcox,2161,"1,500 to 3,500"
1970,Georgia,13,Wilkes,317,Wilkes,4846,"3,500 to 10,000"
1970,Georgia,13,Wilkinson,319,Wilkinson,4362,"3,500 to 10,000"
1970,Georgia,13,Worth,321,Worth,5592,"3,500 to 10,000"
1980,Georgia,13,Appling,1,Appling County,3137,"1,500 to 3,500"
1980,Georgia,13,Atkinson,3,Atkinson County,1691,"1,500 to 3,500"
1980,Georgia,13,Bacon,5,Bacon County,1394,"500 to 1,500"
1980,Georgia,13,Baker,7,Baker County,1898,"1,500 to 3,500"
1980,Georgia,13,Baldwin,9,Baldwin County,12980,"10,000 to 25,000"
1980,Georgia,13,Banks,11,Banks County,433,Under 500
1980,Georgia,13,Barrow,13,Barrow County,3132,"1,500 to 3,500"
1980,Georgia,13,Bartow,15,Bartow County,4720,"3,500 to 10,000"
1980,Georgia,13,Ben Hill,17,Ben Hill County,4833,"3,500 to 10,000"
1980,Georgia,13,Berrien,19,Berrien County,1691,"1,500 to 3,500"
1980,Georgia,13,Bibb,21,Bibb County,58231,"25,000 to 100,000"
1980,Georgia,13,Bleckley,23,Bleckley County,2366,"1,500 to 3,500"
1980,Georgia,13,Brantley,25,Brantley County,569,"500 to 1,500"
1980,Georgia,13,Brooks,27,Brooks County,6797,"3,500 to 10,000"
1980,Georgia,13,Bryan,29,Bryan County,2190,"1,500 to 3,500"
1980,Georgia,13,Bulloch,31,Bulloch County,9556,"3,500 to 10,000"
1980,Georgia,13,Burke,33,Burke County,10385,"10,000 to 25,000"
1980,Georgia,13,Butts,35,Butts County,5353,"3,500 to 10,000"
1980,Georgia,13,Calhoun,37,Calhoun County,3285,"1,500 to 3,500"
1980,Georgia,13,Camden,39,Camden County,4290,"3,500 to 10,000"
1980,Georgia,13,Candler,43,Candler County,2410,"1,500 to 3,500"
1980,Georgia,13,Carroll,45,Carroll County,9679,"3,500 to 10,000"
1980,Georgia,13,Catoosa,47,Catoosa County,289,Under 500
1980,Georgia,13,Charlton,49,Charlton County,2161,"1,500 to 3,500"
1980,Georgia,13,Chatham,51,Chatham County,77310,"25,000 to 100,000"
1980,Georgia,13,Chattahoochee,53,Chattahoochee County,7048,"3,500 to 10,000"
1980,Georgia,13,Chattooga,55,Chattooga County,1887,"1,500 to 3,500"
1980,Georgia,13,Cherokee,57,Cherokee County,1116,"500 to 1,500"
1980,Georgia,13,Clarke,59,Clarke County,17568,"10,000 to 25,000"
1980,Georgia,13,Clay,61,Clay County,2208,"1,500 to 3,500"
1980,Georgia,13,Clayton,63,Clayton County,10494,"10,000 to 25,000"
1980,Georgia,13,Clinch,65,Clinch County,1958,"1,500 to 3,500"
1980,Georgia,13,Cobb,67,Cobb County,13055,"10,000 to 25,000"
1980,Georgia,13,Coffee,69,Coffee County,6823,"3,500 to 10,000"
1980,Georgia,13,Colquitt,71,Colquitt County,8279,"3,500 to 10,000"
1980,Georgia,13,Columbia,73,Columbia County,5892,"3,500 to 10,000"
1980,Georgia,13,Cook,75,Cook County,4090,"3,500 to 10,000"
1980,Georgia,13,Coweta,77,Coweta County,10703,"10,000 to 25,000"
1980,Georgia,13,Crawford,79,Crawford County,3047,"1,500 to 3,500"
1980,Georgia,13,Crisp,81,Crisp County,7645,"3,500 to 10,000"
1980,Georgia,13,Dade,83,Dade County,109,Under 500
1980,Georgia,13,Dawson,85,Dawson County,0,Under 500
1980,Georgia,13,Decatur,87,Decatur County,9921,"3,500 to 10,000"
1980,Georgia,13,DeKalb,89,De Kalb County,130980,"100,000 to 400,000"
1980,Georgia,13,Dodge,91,Dodge County,4492,"3,500 to 10,000"
1980,Georgia,13,Dooly,93,Dooly County,5278,"3,500 to 10,000"
1980,Georgia,13,Dougherty,95,Dougherty County,43170,"25,000 to 100,000"
1980,Georgia,13,Douglas,97,Douglas County,2818,"1,500 to 3,500"
1980,Georgia,13,Early,99,Early County,5681,"3,500 to 10,000"
1980,Georgia,13,Echols,101,Echols County,381,Under 500
1980,Georgia,13,Effingham,103,Effingham County,3418,"1,500 to 3,500"
1980,Georgia,13,Elbert,105,Elbert County,5767,"3,500 to 10,000"
1980,Georgia,13,Emanuel,107,Emanuel County,6591,"3,500 to 10,000"
1980,Georgia,13,Evans,109,Evans County,2927,"1,500 to 3,500"
1980,Georgia,13,Fannin,111,Fannin County,7,Under 500
1980,Georgia,13,Fayette,113,Fayette County,1276,"500 to 1,500"
1980,Georgia,13,Floyd,115,Floyd County,10253,"10,000 to 25,000"
1980,Georgia,13,Forsyth,117,Forsyth County,1,Under 500
1980,Georgia,13,Franklin,119,Franklin County,1533,"1,500 to 3,500"
1980,Georgia,13,Fulton,121,Fulton County,303509,"100,000 to 400,000"
1980,Georgia,13,Gilmer,123,Gilmer County,22,Under 500
1980,Georgia,13,Glascock,125,Glascock County,389,Under 500
1980,Georgia,13,Glynn,127,Glynn County,14500,"10,000 to 25,000"
1980,Georgia,13,Gordon,129,Gordon County,1322,"500 to 1,500"
1980,Georgia,13,Grady,131,Grady County,6284,"3,500 to 10,000"
1980,Georgia,13,Greene,133,Greene County,5992,"3,500 to 10,000"
1980,Georgia,13,Gwinnett,135,Gwinnett County,4094,"3,500 to 10,000"
1980,Georgia,13,Habersham,137,Habersham County,1321,"500 to 1,500"
1980,Georgia,13,Hall,139,Hall County,6822,"3,500 to 10,000"
1980,Georgia,13,Hancock,141,Hancock County,7406,"3,500 to 10,000"
1980,Georgia,13,Haralson,143,Haralson County,1338,"500 to 1,500"
1980,Georgia,13,Harris,145,Harris County,5303,"3,500 to 10,000"
1980,Georgia,13,Hart,147,Hart County,4126,"3,500 to 10,000"
1980,Georgia,13,Heard,149,Heard County,1118,"500 to 1,500"
1980,Georgia,13,Henry,151,Henry County,6363,"3,500 to 10,000"
1980,Georgia,13,Houston,153,Houston County,15887,"10,000 to 25,000"
1980,Georgia,13,Irwin,155,Irwin County,2783,"1,500 to 3,500"
1980,Georgia,13,Jackson,157,Jackson County,2750,"1,500 to 3,500"
1980,Georgia,13,Jasper,159,Jasper County,3045,"1,500 to 3,500"
1980,Georgia,13,Jeff Davis,161,Jeff Davis County,1824,"1,500 to 3,500"
1980,Georgia,13,Jefferson,163,Jefferson County,10058,"10,000 to 25,000"
1980,Georgia,13,Jenkins,165,Jenkins County,3640,"3,500 to 10,000"
1980,Georgia,13,Johnson,167,Johnson County,2768,"1,500 to 3,500"
1980,Georgia,13,Jones,169,Jones County,5013,"3,500 to 10,000"
1980,Georgia,13,Lamar,171,Lamar County,4219,"3,500 to 10,000"
1980,Georgia,13,Lanier,173,Lanier County,1391,"500 to 1,500"
1980,Georgia,13,Laurens,175,Laurens County,12190,"10,000 to 25,000"
1980,Georgia,13,Lee,177,Lee County,2779,"1,500 to 3,500"
1980,Georgia,13,Liberty,179,Liberty County,13749,"10,000 to 25,000"
1980,Georgia,13,Lincoln,181,Lincoln County,2893,"1,500 to 3,500"
1980,Georgia,13,Long,183,Long County,1162,"500 to 1,500"
1980,Georgia,13,Lowndes,185,Lowndes County,20604,"10,000 to 25,000"
1980,Georgia,13,Lumpkin,187,Lumpkin County,232,Under 500
1980,Georgia,13,McDuffie,189,McDuffie County,6705,"3,500 to 10,000"
1980,Georgia,13,McIntosh,191,McIntosh County,3633,"3,500 to 10,000"
1980,Georgia,13,Macon,193,Macon County,7856,"3,500 to 10,000"
1980,Georgia,13,Madison,195,Madison County,1942,"1,500 to 3,500"
1980,Georgia,13,Marion,197,Marion County,2450,"1,500 to 3,500"
1980,Georgia,13,Meriwether,199,Meriwether County,9560,"3,500 to 10,000"
1980,Georgia,13,Miller,201,Miller County,2006,"1,500 to 3,500"
1980,Georgia,13,Mitchell,205,Mitchell County,10136,"10,000 to 25,000"
1980,Georgia,13,Monroe,207,Monroe County,5526,"3,500 to 10,000"
1980,Georgia,13,Montgomery,209,Montgomery County,2169,"1,500 to 3,500"
1980,Georgia,13,Morgan,211,Morgan County,4751,"3,500 to 10,000"
1980,Georgia,13,Murray,213,Murray County,33,Under 500
1980,Georgia,13,Muscogee,215,Muscogee County,57884,"25,000 to 100,000"
1980,Georgia,13,Newton,217,Newton County,8801,"3,500 to 10,000"
1980,Georgia,13,Oconee,219,Oconee County,1268,"500 to 1,500"
1980,Georgia,13,Oglethorpe,221,Oglethorpe County,2830,"1,500 to 3,500"
1980,Georgia,13,Paulding,223,Paulding County,1199,"500 to 1,500"
1980,Georgia,13,Peach,225,Peach County,9682,"3,500 to 10,000"
1980,Georgia,13,Pickens,227,Pickens County,276,Under 500
1980,Georgia,13,Pierce,229,Pierce County,1662,"1,500 to 3,500"
1980,Georgia,13,Pike,231,Pike County,2340,"1,500 to 3,500"
1980,Georgia,13,Polk,233,Polk County,4823,"3,500 to 10,000"
1980,Georgia,13,Pulaski,235,Pulaski County,3074,"1,500 to 3,500"
1980,Georgia,13,Putnam,237,Putnam County,4272,"3,500 to 10,000"
1980,Georgia,13,Quitman,239,Quitman County,1336,"500 to 1,500"
1980,Georgia,13,Rabun,241,Rabun County,66,Under 500
1980,Georgia,13,Randolph,243,Randolph County,5374,"3,500 to 10,000"
